CPUID/StorageTemperature/6/Sensor 1:;CPUID/StorageBandwidth/6/Read Rate:;CPUID/ProcessorCoreClockFrequency/0/7:;GPUZ/GpuCoreClock/0/0:;GPUZ/GpuLoad/0/7:;CPUID/ProcessorCoreClockFrequency/0/0:;GPUZ/VgaFanSpeedRPM/0/6:;GPUZ/SystemMemoryUsed/0/14:;CPUID/StorageBandwidth/6/Write Rate:;CPUID/ProcessorCoreClockFrequency/0/6:;CPUID/StorageBandwidth/4/Read Rate:;CPUID/TickCount:;GPUZ/GpuMemoryClock/0/1:;GPUZ/DedicatedMemoryUsed/0/9:;CPUID/ProcessorCoreClockFrequency/0/1:;CPUID/AllProcessorsUtilization:;CPUID/StorageBandwidth/5/Write Rate:;CPUID/ProcessorCoreClockFrequency/0/5:;CPUID/MultimediaTime:;CPUID/ProcessorCoreTemperature/0/0:;CPUID/StorageBandwidth/4/Write Rate:;CPUID/StorageUtilization/4/Activity:;CPUID/ProcessorCoreClockFrequency/0/2:;CPUID/AllProcessorsUtility/-1:;CPUID/StorageUtilization/5/Activity:;CPUID/StorageTemperature/6/Assembly:;CPUID/StorageUtilization/6/Activity:;CPUID/ProcessorCoreClockFrequency/0/4:;GPUZ/GpuTemperature/0/2:;CPUID/StorageTemperature/5/Assembly:;CPUID/StorageTemperature/4/Assembly:;SetupAPI/Setting/Tessellation:;CPUID/StorageBandwidth/5/Read Rate:;GPUZ/VgaFanSpeedPercent/0/5:;CPUID/ProcessorCoreClockFrequency/0/3:;CPUID/QPFFrequency:;CPUID/QPFCounter:;BM/Events:E;BM/FramesPerSecond:E;BM/FramesPerSecondAvgPerLoop:;BM/RunTimeSeconds:E
47.000000;0.000000;5223.200000;2536.000000;100.000000;5223.200000;1474.000000;15316.860000;0.000000;5223.200000;0.000000;45056625.000000;2505.000000;8137.020000;5223.200000;20.990000;0.030000;5223.200000;45056623.000000;68.250000;0.000000;0.000000;5223.200000;20.990000;0.090000;47.000000;0.150000;5223.200000;65.000000;59.000000;34.000000;-1.000000;0.000000;28.000000;5223.200000;10000000.000000;450576747021.000000;;62.935858;62.143118;647.126000
47.000000;0.000000;2611.370000;2542.000000;100.000000;5222.740000;1477.000000;15316.860000;0.000000;5222.740000;0.000000;45057656.000000;2505.000000;8137.020000;5222.740000;20.380000;0.040000;5222.740000;45057663.000000;68.130000;0.000000;0.000000;5222.740000;20.380000;0.210000;47.000000;0.000000;5222.740000;65.000000;59.000000;34.000000;0.000000;0.030000;28.000000;5222.740000;10000000.000000;450587146936.000000;;62.812216;62.143118;648.126000
47.000000;0.000000;5221.037720;2542.000000;100.000000;5223.649090;1477.000000;15317.299560;0.000000;2614.440910;0.000000;45058748.906000;2505.000000;8137.769250;5223.649090;20.050330;0.040000;5223.649090;45058760.901000;68.000130;0.000000;0.059940;5223.649090;20.050330;0.160050;47.000000;0.029970;5223.649090;65.000000;59.000000;34.000000;-1.000000;0.000030;28.000000;5223.649090;10000000.000000;450598132440.499000;;64.508371;62.143118;649.126000
47.000000;0.000000;5223.899750;2542.000000;100.000000;5223.899750;1477.000000;15317.300000;0.000000;5221.287930;0.000000;45059608.141000;2505.000000;8137.770000;5223.899750;20.479570;0.020020;5223.899750;45059621.140000;67.880120;0.000000;0.000060;5223.899750;20.479570;0.010150;47.000000;0.000030;5223.899750;65.000000;59.000000;34.000000;-1.000000;0.000000;28.000000;5223.899750;10000000.000000;450606722233.615970;;64.578753;62.143118;650.126000
47.000000;0.000000;5223.160740;2572.969000;100.000000;5223.160740;1477.999000;15317.300000;0.000000;5223.160740;0.000000;45060623.984000;2505.000000;8137.770000;5223.160740;22.028450;0.069950;5223.160740;45060623.997000;68.249630;0.000000;0.089910;5223.160740;22.028450;0.369640;47.000000;0.000000;5223.160740;65.000000;59.000000;32.002000;-1.000000;0.000000;28.000000;5223.160740;10000000.000000;450616764065.712040;;64.039413;62.143118;651.126000
47.000000;0.000000;2614.231540;2573.000000;100.000000;5223.239920;1478.000000;15317.300000;0.000000;5223.239920;0.000000;45061654.969000;2505.000000;8137.770000;5223.239920;20.141890;0.000070;5223.239920;45061656.967000;67.880370;0.000000;0.000090;5223.239920;20.141890;0.000370;47.000000;0.000000;2614.231540;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5223.239920;10000000.000000;450627089642.141000;;63.489467;62.143118;652.126000
47.000000;0.000000;2611.700000;2578.000000;100.000000;5223.400000;1477.000000;15270.070000;0.000000;2611.700000;0.000000;45062625.000000;2505.000000;8140.020000;5223.400000;20.410000;0.040000;2611.700000;45062625.000000;67.750000;0.000000;0.000000;5223.400000;20.410000;0.160000;47.000000;0.090000;5223.400000;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;2611.700000;10000000.000000;450636771435.000000;;63.414635;62.143118;653.126000
47.000000;0.000000;2611.869830;2578.000000;100.000000;5223.739660;1477.000000;15270.070000;0.000000;2611.869830;0.000000;45063624.000000;2505.000000;8140.020000;5223.739660;20.829580;0.049990;5221.127960;45063629.994000;67.630120;0.000000;0.000000;5223.739660;20.829580;0.319840;47.000000;0.000090;5223.739660;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5221.127960;10000000.000000;450646813575.806950;;62.871019;62.143118;654.126000
47.000000;0.000000;2611.870000;2571.000000;100.000000;5223.740000;1478.000000;15279.950000;0.000000;2611.870000;0.000000;45064640.000000;2505.000000;8155.520000;5223.740000;20.830000;0.050000;5223.740000;45064650.000000;67.630000;0.000000;0.000000;5223.740000;20.830000;0.320000;47.000000;0.000000;5223.740000;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5223.740000;10000000.000000;450657022337.000000;;63.302416;62.143118;655.126000
47.000000;0.000000;5222.366890;2571.000000;100.000000;5224.978760;1478.000000;15279.950000;0.000000;5222.366890;0.000000;45065608.031000;2505.000000;8155.520000;5224.978760;21.369460;0.999050;5224.978760;45065616.033000;67.879750;0.000000;0.069930;5224.978760;21.369460;0.839480;47.000000;0.019980;5224.978760;65.000000;59.000000;32.000000;-1.000000;0.139860;28.000000;5224.978760;10000000.000000;450666685264.400000;;63.725491;62.143118;656.126000
47.000000;0.000000;5222.492490;2571.000000;100.000000;5222.492490;1478.000000;15279.950000;0.000000;5222.492490;0.000000;45066623.984000;2505.000000;8155.520000;5222.492490;21.649720;0.130870;5222.492490;45066624.991000;68.249630;0.000000;0.000070;5222.492490;21.649720;0.160680;47.000000;0.000020;5222.492490;65.000000;59.000000;32.000000;-1.000000;0.000140;28.000000;5222.492490;10000000.000000;450676777161.683000;;60.848786;62.143118;657.126000
47.000000;0.000000;5223.987000;2562.018000;100.000000;5223.987000;1476.004000;15279.950000;0.000000;5223.987000;0.000000;45067653.938000;2505.000000;8155.520000;5223.987000;20.202900;0.030200;5223.987000;45067662.922000;68.130240;0.000000;0.000000;5223.987000;20.202900;0.140040;47.000000;0.099800;5223.987000;65.000000;59.000000;32.000000;0.000000;0.000000;28.000000;5223.987000;10000000.000000;450687156572.802000;;58.612060;62.143118;658.126000
47.000000;0.000000;5223.401180;2562.000000;100.000000;5223.401180;1476.000000;15285.448980;0.000000;5223.401180;0.000000;45068623.062000;2505.000000;8136.308500;5223.401180;20.259880;0.059940;5223.401180;45068625.076000;68.000260;0.000000;0.039920;5223.401180;20.259880;0.060160;47.000000;0.000200;2616.924580;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5223.401180;10000000.000000;450696776781.667970;;60.327569;62.143118;659.126000
47.000000;0.000000;5223.940000;2562.000000;100.000000;5223.940000;1476.000000;15285.460000;0.000000;2611.970000;0.000000;45069625.000000;2505.000000;8136.270000;5223.940000;21.730000;0.050000;5223.940000;45069624.000000;68.130000;0.000000;0.040000;5223.940000;21.730000;0.250000;47.000000;0.020000;5223.940000;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5223.940000;10000000.000000;450706756873.000000;;61.098381;62.143118;660.126000
47.000000;0.000000;2611.500000;2560.000000;100.000000;5222.990000;1475.000000;15280.480000;0.000000;2611.500000;0.000000;45070640.000000;2505.000000;8134.770000;5222.990000;20.190000;0.020000;2611.500000;45070645.000000;68.000000;0.030000;0.010000;5222.990000;20.190000;0.110000;47.000000;0.000000;2611.500000;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5222.990000;10000000.000000;450716974024.000000;;63.486503;62.143118;661.126000
47.000000;0.000000;5221.117770;2560.000000;100.000000;5223.729260;1475.000000;15280.480000;0.000000;5221.117770;0.000000;45071685.953000;2505.000000;8134.770000;5223.729260;20.090100;0.089930;5221.117770;45071684.959000;67.880120;0.000030;0.000010;5223.729260;20.090100;0.000110;47.000000;0.009990;5221.117770;65.000000;59.999000;32.000000;-1.000000;0.000000;28.000000;5223.729260;10000000.000000;450727369887.730040;;65.510067;62.143118;662.126000
47.000000;0.000000;5224.189540;2560.000000;100.000000;5224.189540;1475.000000;15280.480000;0.000000;5224.189540;0.000000;45072624.062000;2505.000000;8134.770000;5224.189540;20.249840;0.020070;5224.189540;45072626.059000;67.880000;0.000000;0.039960;5224.189540;20.249840;0.259740;47.000000;0.000010;5224.189540;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5224.189540;10000000.000000;450736771935.957000;;64.578135;62.143118;663.126000
47.000000;0.000000;5222.820000;2562.000000;100.000000;5222.820000;1477.000000;15280.480000;0.000000;5222.820000;0.000000;45073656.000000;2505.000000;8134.770000;5222.820000;20.480000;0.040000;5222.820000;45073663.000000;67.750000;0.000000;0.010000;5222.820000;20.480000;3.010000;47.000000;0.010000;2611.410000;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5222.820000;10000000.000000;450747141911.000000;;64.517628;62.143118;664.126000
47.000000;0.000000;5222.780080;2562.000000;100.000000;5222.780080;1477.000000;15271.587820;0.000000;2616.612860;0.000000;45074623.062000;2505.000000;8137.015500;5222.780080;21.607740;0.199680;5222.780080;45074631.060000;67.999500;0.000000;0.019980;5222.780080;21.607740;0.155720;47.000000;0.010000;5217.557260;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5222.780080;10000000.000000;450756832886.208000;;64.045057;62.143118;665.126000
47.000000;0.000000;5224.358420;2562.000000;100.000000;5224.358420;1477.000000;15271.570000;0.000000;2612.179210;0.000000;45075624.000000;2505.000000;8137.020000;5224.358420;20.780830;0.060140;5224.358420;45075622.010000;67.880120;0.000000;0.000020;5224.358420;20.780830;0.239910;47.000000;0.019990;5224.358420;65.000000;60.000000;32.000000;-1.000000;0.059940;28.000000;2614.790600;10000000.000000;450766738411.998960;;63.316038;62.143118;666.126000
47.000000;0.000000;5223.280000;2553.000000;100.000000;5223.280000;1475.000000;15278.380000;0.000000;2611.640000;0.000000;45076656.000000;2505.000000;8156.020000;5223.280000;20.740000;0.000000;5223.280000;45076660.000000;68.130000;0.000000;0.050000;5223.280000;20.740000;0.000000;47.000000;0.000000;5223.280000;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5223.280000;10000000.000000;450777122957.000000;;62.649688;62.143118;667.126000
47.000000;0.000000;2613.921970;2553.000000;100.000000;5222.610670;1475.000000;15278.380000;0.000000;5219.999030;0.000000;45077624.031000;2505.000000;8156.020000;5222.610670;20.620120;0.059940;5222.610670;45077623.036000;68.000130;0.000000;0.050000;5222.610670;20.620120;0.369630;47.000000;0.000000;5222.610670;65.000000;60.000000;32.000000;0.000000;0.009990;28.000000;5222.610670;10000000.000000;450786741843.485000;;60.791002;62.143118;668.126000
47.000000;0.000000;2611.020290;2521.032000;100.000000;5222.030580;1477.997000;15285.243130;0.000000;2613.631590;0.000000;45078716.907000;2505.000000;8154.771250;5222.030580;21.229390;0.209850;2613.631590;45078726.896000;68.249750;0.000000;0.000050;5222.030580;21.229390;0.370000;47.000000;0.039960;5222.030580;65.000000;60.000000;32.000000;-1.000000;0.000010;28.000000;5222.030580;10000000.000000;450797785022.405000;;59.806622;62.143118;669.126000
47.000000;0.000000;2611.640000;2521.000000;100.000000;5223.280000;1478.000000;15285.250000;0.000000;5223.280000;0.000000;45079656.000000;2505.000000;8154.770000;5223.280000;19.800000;0.000000;5223.280000;45079656.000000;67.880000;0.000000;0.070000;5223.280000;19.800000;0.130000;47.000000;0.020000;5223.280000;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5223.280000;10000000.000000;450807074683.000000;;56.743522;62.143118;670.126000
47.000000;0.000000;2610.980660;2521.000000;100.000000;5221.961320;1478.000000;15285.250000;0.000000;5221.961320;0.000000;45080624.031000;2505.000000;8154.770000;5221.961320;20.009790;0.039960;5221.961320;45080623.032000;67.750130;0.000000;0.000070;5221.961320;20.009790;0.139990;47.000000;0.000020;2613.592300;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5221.961320;10000000.000000;450816751697.299000;;55.830155;62.143118;671.126000
47.000000;0.000000;5221.197170;2555.965000;100.000000;5223.808150;1477.001000;15285.250000;0.000000;2614.520050;0.000000;45081624.000000;2505.000000;8154.770000;5223.808150;20.000010;0.159880;2614.520050;45081623.999000;67.630120;0.000000;0.000000;5223.808150;20.000010;0.279860;47.000000;0.059940;2611.909070;65.000000;59.001000;32.000000;-1.000000;0.000000;28.000000;5223.808150;10000000.000000;450826767184.184000;;57.907305;62.143118;672.126000
47.000000;0.000000;5223.110000;2556.000000;100.000000;5223.110000;1477.000000;15277.330000;0.000000;5223.110000;0.000000;45082640.000000;2505.000000;8137.270000;5223.110000;19.720000;0.020000;5223.110000;45082648.000000;67.500000;0.010000;0.060000;5223.110000;19.720000;0.110000;47.000000;0.020000;2611.560000;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5223.110000;10000000.000000;450836999630.000000;;59.289755;62.143118;673.126000
47.000000;0.000000;5223.209900;2577.978000;100.000000;5223.209900;1477.999000;15277.330000;0.000000;2614.211510;0.000000;45083624.015000;2505.000000;8137.270000;5223.209900;19.720000;6.053960;5223.209900;45083624.023000;67.879620;0.049960;0.079980;5223.209900;19.720000;6.463640;47.000000;0.000020;5220.598350;65.000000;59.000000;32.000000;-1.000000;1.678320;28.000000;5223.209900;10000000.000000;450846767832.019960;;57.597940;62.143118;674.126000
47.000000;0.000000;2611.760000;2578.000000;100.000000;5223.530000;1478.000000;15277.330000;0.000000;5223.530000;0.000000;45084625.000000;2505.000000;8137.270000;5223.530000;21.420000;0.060000;5223.530000;45084623.000000;67.750000;0.000000;0.030000;5223.530000;21.420000;0.100000;47.000000;0.050000;5223.530000;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5223.530000;10000000.000000;450856759334.000000;;58.373622;62.143118;675.126000
47.000000;0.000000;2611.910000;2550.000000;100.000000;5223.820000;1476.000000;15277.330000;0.000000;5223.820000;0.000000;45085750.000000;2505.000000;8137.270000;5223.820000;19.460000;0.010000;5223.820000;45085761.000000;67.630000;0.000000;0.040000;5223.820000;19.460000;0.140000;47.000000;0.000000;5223.820000;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5223.820000;10000000.000000;450868127903.000000;;61.008721;62.143118;676.126000
47.000000;0.000000;5220.498800;2550.000000;100.000000;5223.110710;1476.000000;15274.342990;0.000000;2614.172260;0.000000;45086608.141000;2505.000000;8135.521750;5223.110710;19.460000;0.010000;2614.172260;45086616.144000;67.879750;0.000000;0.000040;5223.110710;19.460000;0.199940;47.000000;0.019980;5223.110710;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5223.110710;10000000.000000;450876677770.574000;;60.311628;62.143118;677.126000
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BeginWorkloadWork:SteelNomadGt1LoopDX:SteelNomadGt1LoopDX:0:0;;;678.000000
47.000000;0.000000;5223.319790;2550.000000;100.000000;5223.319790;1476.000000;15274.340000;0.000000;5220.708240;0.000000;45087623.984000;2505.000000;8135.520000;5223.319790;20.229230;0.029980;2611.659900;45087623.992000;67.999880;0.000000;0.000000;5218.324790;20.229230;0.110090;47.000000;0.000020;5223.319790;65.000000;59.000000;32.000000;0.000000;0.000000;28.000000;2614.271450;10000000.000000;450886751254.999000;;41.102896;;678.126000
47.000000;0.000000;5223.280080;2515.070000;100.000000;5223.280080;1476.000000;15272.383920;0.000000;5223.280080;0.000000;45088637.970000;2505.000000;8136.268500;5223.280080;20.180100;0.119820;2611.640040;45088644.956000;67.750500;0.000000;0.069860;5223.270080;20.180100;0.189840;47.000000;0.000000;5223.280080;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5218.056760;10000000.000000;450896975671.378000;;41.398075;;679.126000
47.000000;0.000000;5223.110000;2515.000000;100.000000;5223.110000;1476.000000;15272.380000;0.000000;5223.110000;0.000000;45089609.000000;2505.000000;8136.270000;5223.110000;20.180000;0.020000;5223.110000;45089619.000000;67.750000;0.000000;0.020000;5223.110000;20.180000;0.040000;47.000000;0.000000;5223.110000;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5223.110000;10000000.000000;450906719957.000000;;63.572884;62.270868;680.126000
47.000000;0.000000;2614.061660;2515.000000;100.000000;5222.910200;1476.000000;15272.380000;0.000000;5222.910200;0.000000;45090623.984000;2505.000000;8136.270000;5222.910200;19.440740;0.069950;2614.061660;45090625.992000;67.630120;0.000000;0.000020;5222.910200;19.440740;0.139900;47.000000;0.069930;5222.910200;65.000000;59.000000;32.000000;-1.000000;0.000000;28.000000;5222.910200;10000000.000000;450916779484.403000;;64.094410;62.270868;681.126000
47.000000;0.000000;5220.598240;2546.968000;100.000000;5223.209700;1474.002000;15272.380000;0.000000;2614.221300;0.000000;45091716.907000;2505.000000;8136.270000;5223.209700;19.969470;0.020050;5220.598240;45091725.900000;67.500130;0.000000;0.019980;5223.209700;19.969470;0.389750;47.000000;0.000070;2614.221300;65.000000;59.000000;33.998000;-1.000000;0.000000;28.000000;5223.209700;10000000.000000;450927777334.221000;;64.587089;62.270868;682.126000
47.000000;0.000000;5222.740470;2547.000000;100.000000;5222.740470;1474.000000;15235.347070;0.000000;2611.370240;0.000000;45092732.984000;2505.000000;8138.517750;5222.740470;19.970000;0.059960;5222.740470;45092730.995000;67.999500;0.000000;0.069950;5222.740470;19.970000;0.080310;47.000000;0.000000;5220.128870;65.000000;59.000000;34.000000;-1.000000;0.000000;28.000000;5222.740470;10000000.000000;450937834457.819000;;64.068890;62.270868;683.126000
47.000000;0.000000;5222.120000;2547.000000;100.000000;5222.120000;1474.000000;15235.310000;0.000000;5222.120000;0.000000;45093609.000000;2505.000000;8138.520000;5222.120000;21.950000;0.080000;5222.120000;45093617.000000;68.000000;0.000000;0.000000;5222.120000;21.950000;0.350000;47.000000;0.020000;5222.120000;65.000000;59.000000;34.000000;-1.000000;0.000000;28.000000;5222.120000;10000000.000000;450946682525.000000;;63.327461;62.270868;684.126000
47.000000;0.000000;5222.860000;2554.000000;100.000000;5222.860000;1474.000000;15235.310000;0.000000;2611.430000;0.000000;45094640.000000;2505.000000;8138.520000;5222.860000;20.030000;0.000000;2611.430000;45094650.000000;67.880000;0.000000;0.000000;5222.860000;20.030000;0.030000;47.000000;0.030000;5222.860000;65.000000;59.000000;34.000000;-1.000000;0.000000;28.000000;5222.860000;10000000.000000;450957023582.000000;;63.106796;62.270868;685.126000
47.000000;0.000000;2611.270000;2554.000000;100.000000;5222.540000;1474.000000;15235.310000;0.000000;2611.270000;0.000000;45095625.000000;2505.000000;8138.520000;5222.540000;20.030000;0.040000;5222.540000;45095625.000000;67.750000;0.000000;0.030000;5222.540000;20.030000;0.050000;47.000000;0.060000;5222.540000;65.000000;59.000000;34.000000;-1.000000;0.000000;28.000000;5222.540000;10000000.000000;450966769461.000000;;62.361113;62.270868;686.126000
47.000000;0.000000;2611.430000;2554.000000;100.000000;5222.860000;1474.000000;15255.770000;0.000000;2611.430000;0.000000;45096625.000000;2505.000000;8114.520000;5222.860000;19.780000;0.060000;5222.860000;45096623.000000;68.500000;0.000000;0.000000;5222.860000;19.780000;0.140000;47.000000;0.000000;5222.860000;65.000000;59.000000;34.000000;-1.000000;0.000000;28.000000;5222.860000;10000000.000000;450976744651.000000;;60.548480;62.270868;687.126000
47.000000;0.000000;5223.110000;2563.000000;100.000000;5223.110000;1476.000000;15255.770000;0.000000;2611.550000;0.000000;45097640.000000;2505.000000;8114.520000;5223.110000;20.720000;0.200000;5223.110000;45097652.000000;68.380000;0.000000;0.000000;5223.110000;20.720000;0.130000;47.000000;0.040000;5223.110000;66.000000;59.000000;34.000000;0.000000;0.000000;28.000000;5223.110000;10000000.000000;450987039282.000000;;59.344983;62.270868;688.126000
47.000000;0.000000;2613.881840;2563.000000;100.000000;5222.540570;1476.000000;15243.841940;0.000000;2611.270280;0.000000;45098639.000000;2505.000000;8115.269250;5222.540570;20.720000;0.050150;5222.540570;45098640.011000;68.250130;0.000000;0.000000;5222.540570;20.720000;0.130000;47.000000;0.000040;5222.540570;66.000000;59.000000;34.000000;-1.000000;0.000000;28.000000;5222.540570;10000000.000000;450996912535.863040;;59.286475;62.270868;689.126000
47.000000;0.000000;5220.378280;2571.991000;100.000000;5222.989550;1476.999000;15243.830000;0.000000;5220.378280;0.000000;45099732.906000;2505.000000;8115.270000;5222.989550;19.750970;0.059990;5222.989550;45099742.897000;68.250000;0.000000;0.000000;5222.989550;19.750970;0.279850;47.000000;0.000000;2614.101050;66.000000;59.000000;34.000000;-1.000000;0.000000;28.000000;5222.989550;10000000.000000;451007949622.758000;;59.208822;62.270868;690.126000
47.000000;0.000000;5222.660000;2572.000000;100.000000;5222.660000;1477.000000;15252.850000;0.000000;5222.660000;0.000000;45100656.000000;2505.000000;8115.270000;5222.660000;22.120000;0.040000;2611.330000;45100656.000000;68.130000;0.000000;0.080000;5222.660000;22.120000;0.240000;47.000000;0.030000;5222.660000;66.000000;59.000000;34.000000;-1.000000;0.000000;28.000000;5222.660000;10000000.000000;451017073552.000000;;60.718998;62.270868;691.126000
47.000000;0.000000;2614.231040;2572.000000;100.000000;5223.239420;1477.000000;15252.850000;0.000000;5223.239420;0.000000;45101624.031000;2505.000000;8115.270000;5223.239420;20.511610;0.049990;2611.619710;45101630.025000;68.499630;0.000000;0.030050;5223.239420;20.511610;0.050190;47.000000;0.000030;2614.231040;66.000000;59.999000;32.002000;-1.000000;0.000000;28.000000;5223.239420;10000000.000000;451026816014.785000;;65.601920;62.270868;692.126000
47.000000;0.000000;5219.879130;2503.069000;100.000000;5222.490750;1476.001000;15252.850000;0.000000;2613.861990;0.000000;45102608.016000;2505.000000;8115.270000;5222.490750;21.069440;0.020030;5219.879130;45102618.012000;68.250250;0.000000;0.000030;5222.490750;21.069440;0.199850;47.000000;0.139860;2611.250370;65.001000;60.000000;32.000000;-1.000000;0.000000;28.000000;5222.490750;10000000.000000;451036708700.174000;;67.119136;62.270868;693.126000
47.000000;0.000000;5223.040000;2503.000000;100.000000;5223.040000;1476.000000;15252.850000;0.000000;5223.040000;0.000000;45103656.000000;2505.000000;8115.270000;5223.040000;20.490000;0.050000;5223.040000;45103657.000000;68.130000;0.000000;0.070000;5223.040000;20.490000;0.050000;47.000000;0.000000;5223.040000;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5223.040000;10000000.000000;451047086845.000000;;66.745679;62.270868;694.126000
47.000000;0.000000;5223.449180;2530.944000;100.000000;5223.449180;1476.000000;15256.143400;0.000000;2616.952620;0.000000;45104623.062000;2505.000000;8147.206000;5223.449180;20.490000;0.040020;5223.449180;45104624.062000;67.880500;0.000000;0.000140;5223.449180;20.490000;0.908280;47.000000;0.019960;5223.449180;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5223.449180;10000000.000000;451056759573.774050;;65.496604;62.270868;695.126000
47.000000;0.000000;5223.240210;2531.000000;100.000000;5223.240210;1476.000000;15256.150000;0.000000;2611.620110;0.000000;45105654.969000;2505.000000;8147.270000;5223.240210;19.900590;0.069970;5223.240210;45105667.957000;68.249630;0.000000;0.059940;5223.240210;19.900590;0.050860;47.000000;0.000020;5223.240210;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5223.240210;10000000.000000;451067198036.492000;;65.272964;62.270868;696.126000
47.000000;0.000000;2611.660000;2535.000000;100.000000;5223.320000;1476.000000;15259.800000;0.000000;2611.660000;0.000000;45106703.000000;2505.000000;8136.270000;5223.320000;21.370000;0.000000;2611.660000;45106706.000000;68.250000;0.000000;0.010000;5223.320000;21.370000;0.010000;47.000000;0.000000;5223.320000;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5223.320000;10000000.000000;451077568942.000000;;65.371624;62.270868;697.126000
47.000000;0.000000;2610.690970;2535.000000;100.000000;5221.381940;1476.000000;15259.800000;0.000000;2610.690970;0.000000;45107624.078000;2505.000000;8136.270000;5221.381940;20.830540;0.089910;5218.770280;45107629.076000;68.130120;0.000000;0.000010;5221.381940;20.830540;0.539470;47.000000;0.000000;2613.302630;65.000000;60.000000;32.000000;0.000000;0.000000;28.000000;2613.302630;10000000.000000;451086808166.527000;;63.495184;62.270868;698.126000
47.000000;0.000000;5222.910000;2535.000000;100.000000;5222.910000;1476.000000;15259.800000;0.000000;2611.450000;0.000000;45108609.000000;2505.000000;8136.270000;5222.910000;19.990000;0.150000;5222.910000;45108618.000000;68.000000;0.000000;0.000000;5222.910000;19.990000;0.270000;47.000000;0.030000;5222.910000;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5222.910000;10000000.000000;451096698577.000000;;63.106796;62.270868;699.126000
47.000000;0.000000;2614.211310;2566.968000;100.000000;5223.199710;1476.999000;15259.800000;0.000000;5220.588250;0.000000;45109638.969000;2505.000000;8136.270000;5223.199710;20.419570;0.000150;5223.199710;45109643.973000;67.880120;0.000000;0.049950;5223.199710;20.419570;0.060210;47.000000;0.000030;5223.199710;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5223.199710;10000000.000000;451106967760.537000;;62.062408;62.270868;700.126000
47.000000;0.000000;2611.510000;2567.000000;100.000000;5223.030000;1477.000000;15252.110000;0.000000;5223.030000;0.000000;45110625.000000;2505.000000;8152.020000;5223.030000;21.920000;0.020000;5223.030000;45110628.000000;68.250000;0.000000;0.000000;5223.030000;21.920000;0.170000;47.000000;0.000000;5223.030000;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5223.030000;10000000.000000;451116797098.000000;;60.465115;62.270868;701.126000
47.000000;0.000000;2611.270240;2567.000000;100.000000;5222.540490;1477.000000;15252.110000;0.000000;2613.881760;0.000000;45111624.000000;2505.000000;8152.020000;5222.540490;19.852070;0.069950;2613.881760;45111631.995000;68.130120;0.000000;0.009990;5222.540490;19.852070;0.070100;47.000000;0.009990;5222.540490;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5222.540490;10000000.000000;451126840699.345030;;60.724581;62.270868;702.126000
47.000000;0.000000;2611.270000;2546.021000;100.000000;5222.540000;1477.999000;15253.878230;0.000000;2611.270000;0.000000;45112624.000000;2505.000000;8138.533500;5222.540000;19.850000;0.070000;2611.270000;45112636.995000;68.130000;0.000000;0.010000;5222.540000;19.850000;0.070000;47.000000;0.010000;5222.540000;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5222.540000;10000000.000000;451136891345.357000;;60.421875;62.270868;703.126000
47.000000;0.000000;5220.128530;2546.000000;100.000000;5222.739800;1478.000000;15253.880000;0.000000;5220.128530;0.000000;45113624.000000;2505.000000;8138.520000;5222.739800;19.450400;0.030040;5220.128530;45113622.015000;67.750380;0.000000;0.019990;5222.739800;19.450400;0.169900;47.000000;0.000010;5222.739800;65.000000;60.000000;32.000000;-1.000000;0.000000;28.000000;5222.739800;10000000.000000;451146733140.414000;;61.605027;62.270868;704.126000
